date,id,name,diameter_min_km,diameter_max_km,is_potentially_hazardous,close_approach_date,miss_distance_km,relative_velocity_kph
2025-08-01,3756911,(2016 PD1),0.0455569852,0.1018685158,False,2025-08-01,43505511.472863995,44265.3288985616
2025-08-01,3893274,(2019 WJ),0.0917392059,0.2051351006,False,2025-08-01,71719079.96526152,33361.5517191649
2025-08-01,3968754,(2019 YA5),0.0167708462,0.0375007522,False,2025-08-01,46236004.5879571,20382.4879123397
2025-08-01,54110048,(2021 CL),0.0052547853,0.0117500571,False,2025-08-01,52461680.705878206,20903.6487902417
2025-08-01,54248961,(2022 ED1),0.0339277435,0.0758647409,False,2025-08-01,63081876.38427994,59175.6865083702
2025-08-01,54305241,(2022 PK20),0.1529519353,0.3420109247,False,2025-08-01,26253495.342173498,31592.3546756869
2025-08-01,54525104,(2025 DG55),0.2025606009,0.4529392731,False,2025-08-01,17405693.7590022,41027.7707567132
2025-08-01,54532952,(2025 KT),0.0938760865,0.2099133109,False,2025-08-01,28543289.617931876,23938.4628781906
2025-08-01,54538188,(2025 NJ1),0.0472666667,0.1056914799,False,2025-08-01,26252466.46786279,21672.5753181692
2025-08-01,54538660,(2025 OG2),0.0921626549,0.2060819612,False,2025-08-01,10897343.220567735,130217.2077579502
2025-08-01,54538955,(2025 OQ4),0.0249203981,0.0557237043,False,2025-08-01,13592815.788449366,31969.0892495674
2025-08-01,54539459,(2025 OY10),0.0069912523,0.0156329154,False,2025-08-01,920233.255801878,28240.4092869407
2025-08-01,54539464,(2025 OG11),0.013506878,0.0302022973,False,2025-08-01,17045319.416553583,28723.3322536434
2025-08-01,54540049,(2025 OB22),0.0059505208,0.013305769,False,2025-08-01,930043.67467946,27687.645922487
2025-08-01,54541093,(2025 PM3),0.0129585073,0.0289761031,False,2025-08-01,2587347.565783861,28193.3673208424
2025-08-02,2035107,35107 (1991 VH),1.1234531767,2.5121176727,True,2025-08-02,11689294.911584422,31213.7212022523
2025-08-02,2450300,450300 (2004 QD14),0.1943367684,0.4345502246,True,2025-08-02,28523306.693492167,55126.3841540168
2025-08-02,3591722,(2011 YJ28),0.1447288051,0.3236234466,True,2025-08-02,64275747.96029272,73808.2712603178
2025-08-02,3678630,(2014 OL339),0.0738847787,0.1652113876,False,2025-08-02,52468074.68339966,31482.229169409
2025-08-02,3724395,(2015 OF22),0.100590039,0.2249261651,False,2025-08-02,52719033.30828793,30133.6735193405
2025-08-02,3838099,(2019 CW),0.0451393163,0.1009345797,False,2025-08-02,69687978.91322488,92476.6723153789
2025-08-02,54016955,(2020 JG),0.0183888672,0.0411187571,False,2025-08-02,17776659.8849632,51469.933727142
2025-08-02,54048903,(2020 OV1),0.4792421155,1.071617948,False,2025-08-02,42441936.515025735,62843.0010673194
2025-08-02,54337031,(2022 YN6),0.0287445144,0.0642746882,False,2025-08-02,15377657.742925057,42295.7507903446
2025-08-02,54387140,(2023 SL5),0.0046403953,0.0103762393,False,2025-08-02,48680207.337461285,33167.6175465793
2025-08-02,54470425,(2024 RM12),0.0246919266,0.0552128263,False,2025-08-02,13806771.903785687,21744.9051444454
2025-08-02,54539695,(2025 PP),0.0303777061,0.0679266159,False,2025-08-02,18517541.54096376,23444.7376825121
2025-08-02,54539803,(2025 PU),0.0021505769,0.0048088361,False,2025-08-02,52987.206519112,37793.0170530778
2025-08-02,54540495,(2025 PJ2),0.0137579896,0.0307638,False,2025-08-02,1582263.864177109,48999.8137099198
2025-08-02,54541881,(2025 QX5),0.0419329075,0.0937648318,False,2025-08-02,27151108.053650547,15816.3537761252
2025-07-31,3520662,(2010 JR34),0.0076657557,0.0171411509,False,2025-07-31,24921458.539380793,16823.9924958658
2025-07-31,3739705,(2016 AH164),0.0030517923,0.0068240151,False,2025-07-31,52840488.13883334,61181.7342767003
2025-07-31,3751530,(2016 GF216),0.0278326768,0.0622357573,False,2025-07-31,42844571.77703617,10219.883132
2025-07-31,54055082,(2020 TH2),0.040230458,0.0899580388,False,2025-07-31,74296720.78349172,61976.3734795489
2025-07-31,54191245,(2021 QD3),0.0321036917,0.0717860371,False,2025-07-31,17159494.695066486,23509.1792343772
2025-07-31,54289510,(2022 MX2),0.0322518756,0.0721173863,False,2025-07-31,31342682.739774927,33452.7421562373
2025-07-31,54340154,(2023 BM4),0.0481454197,0.1076564312,False,2025-07-31,28472131.850208316,20252.766766754
2025-07-31,54376436,(2023 OX4),0.0435065831,0.0972836774,False,2025-07-31,65515970.0128395,79211.6324011721
2025-07-31,54521611,(2025 DV24),0.0057617575,0.0128836815,False,2025-07-31,11460610.152917039,7593.117564177
2025-07-31,54538295,(2025 NV1),0.1077841687,0.2410127282,False,2025-07-31,25358722.95569542,39566.8119328384
2025-07-31,54538340,(2025 OR),0.0274507982,0.0613818507,False,2025-07-31,4900865.086726626,28698.9567996637
2025-07-31,54538385,(2025 OD1),0.0258556212,0.0578149266,False,2025-07-31,3736704.919277739,44441.2254286206
2025-07-31,54539061,(2025 OC5),0.0069591304,0.0155610887,False,2025-07-31,4806455.277189604,12279.5914836343
2025-07-31,54539334,(2025 OY8),0.0079901508,0.0178665204,False,2025-07-31,688168.60253801,38475.1947063654
2025-07-31,54539492,(2025 PC),0.0034558507,0.0077275172,False,2025-07-31,112243.775533971,34126.249219071
2025-07-31,54539563,(2025 PE),0.0433066885,0.0968366995,False,2025-07-31,790394.003195312,55686.4816255664
2025-07-31,54541720,(2025 QZ4),0.0260948603,0.0583498816,False,2025-07-31,17210894.548506603,18049.7153464463
2025-07-31,54542768,(2025 QE12),0.0279611466,0.0625230245,False,2025-07-31,11957292.584267829,24063.3082460545
2025-07-31,54543079,(2025 QC13),0.0396784754,0.0887237683,False,2025-07-31,19520019.831106804,29192.0135848225
2025-07-31,54544437,(2025 OG43),0.0239086457,0.0534613571,False,2025-07-31,12682539.288161503,53458.5306293071
2025-08-03,3755347,(2016 NJ33),0.0208235599,0.0465628955,False,2025-08-03,16570112.686948089,18950.6114159922
2025-08-03,3759677,(2016 NO56),0.0192555078,0.0430566244,False,2025-08-03,24948368.17431682,30278.3152033887
2025-08-03,54050997,(2020 PN1),0.0216050351,0.0483103272,False,2025-08-03,12527783.238724543,23803.7606039454
2025-08-03,54132968,(2021 FY2),0.0185590173,0.0414992243,False,2025-08-03,41662124.631320395,28883.8877905539
2025-08-03,54143560,(2021 JU1),0.0315177333,0.0704757942,False,2025-08-03,13429187.223980788,20047.0013472429
2025-08-03,54235431,(2022 AL),0.0096062741,0.021480282,False,2025-08-03,63183493.968791425,25669.124046145
2025-08-03,54246383,(2022 CX4),0.0070559416,0.015777565,False,2025-08-03,69109272.56814457,24798.1316532744
2025-08-03,54321461,(2022 UC14),0.003094247,0.0069189466,False,2025-08-03,31412248.651523605,23513.0820161842
2025-08-03,54404085,(2023 VR5),0.0077011393,0.0172202709,False,2025-08-03,15472022.119588962,9286.814444388
2025-08-03,54465178,(2024 OD),0.0938760865,0.2099133109,False,2025-08-03,73512844.8791706,93684.7746767887
2025-08-03,54467482,(2024 QS1),0.1043650238,0.2333672878,False,2025-08-03,67653653.2641406,37113.3289957126
2025-08-03,54538387,(2025 OF1),0.0527904029,0.1180429295,False,2025-08-03,24144345.98468195,29302.5133031071
2025-08-03,54538819,(2025 OW3),0.0167708462,0.0375007522,False,2025-08-03,2951690.649964858,50082.3898190525
2025-08-03,54539071,(2025 OC6),0.0061172324,0.0136785474,False,2025-08-03,2406888.597669442,14819.2201829922
2025-08-03,54539481,(2025 OU12),0.0050414443,0.0112730122,False,2025-08-03,2241169.836801437,15718.8663965652
2025-08-03,54539810,(2025 PB1),0.0542693946,0.1213500554,False,2025-08-03,22623979.062005624,38240.8620390014
2025-08-03,54541033,(2025 PK3),0.0232570687,0.0520043867,False,2025-08-03,7872828.970757718,32568.924761659
2025-08-03,54541103,(2025 QM1),0.0324007435,0.0724502651,False,2025-08-03,2323479.063588621,41204.691722655
2025-08-04,3423027,(2008 PG2),0.0745684261,0.1667400697,False,2025-08-04,21194213.336693995,16647.5130711703
2025-08-04,3621812,(2012 YJ7),0.0868070458,0.1941064553,False,2025-08-04,49861765.84190968,103682.4405714572
2025-08-04,3626084,(2013 CQ35),0.2996090839,0.6699462782,False,2025-08-04,18114125.21351427,41783.0111037893
2025-08-04,3766434,(2017 AH13),0.138852907,0.310484539,False,2025-08-04,61374834.76182984,77238.8467675715
2025-08-04,3879320,(2019 UY3),0.0435065831,0.0972836774,False,2025-08-04,22467375.793029692,32420.8022653683
2025-08-04,54049854,(2020 OY5),0.0483676488,0.1081533507,False,2025-08-04,20056583.409023024,84052.4433546218
2025-08-04,54053744,(2020 RT),0.096506147,0.2157943048,False,2025-08-04,67489138.85588482,44350.2822589596
2025-08-04,54195868,(2021 RE10),0.0415484643,0.0929051906,False,2025-08-04,55707814.85022634,21704.077723254
2025-08-04,54212686,(2021 US1),0.0076657557,0.0171411509,False,2025-08-04,45332522.34421145,16035.6896494833
2025-08-04,54279930,(2022 KA1),0.0864082036,0.1932146172,False,2025-08-04,67931017.0350679,70130.4364144184
2025-08-04,54294031,(2022 PJ1),0.0144728805,0.0323623447,False,2025-08-04,18855654.58341257,32006.769562574
2025-08-04,54358249,(2023 JX1),0.0303777061,0.0679266159,False,2025-08-04,43581571.069114484,30753.6821121772
2025-08-04,54418267,(2023 YO1),0.0173202827,0.0387293295,False,2025-08-04,10867917.573855113,8364.4418469434
2025-08-04,54538775,(2025 OA3),0.0279611466,0.0625230245,False,2025-08-04,2294431.091658602,49108.4564638619
2025-08-04,54539344,(2025 OX9),0.0279611466,0.0625230245,False,2025-08-04,20416373.99066333,26627.6124669219
2025-08-04,54539490,(2025 PA),0.0283501249,0.0633928065,False,2025-08-04,3294898.247876515,35757.0529234122
2025-08-04,2837134,837134 (2013 CQ35),0.2996090839,0.6699462782,False,2025-08-04,18114125.21351427,41783.0111188736
2025-07-28,2475534,475534 (2006 TS7),0.1494703242,0.3342258056,True,2025-07-28,42002265.20362089,93173.7372143551
2025-07-28,3310057,(2005 YX128),0.4174024334,0.933340215,False,2025-07-28,9319365.0212106,78182.1730280628
2025-07-28,3511111,(2010 EX11),0.0400456158,0.0895447192,False,2025-07-28,26616920.030070778,24375.2237707139
2025-07-28,3724583,(2015 OH26),0.040230458,0.0899580388,False,2025-07-28,45568814.932477266,49432.5933702538
2025-07-28,3768620,(2017 CR1),0.0073207399,0.016369672,False,2025-07-28,24525647.992038906,19503.9136191324
2025-07-28,3797910,(2018 BE5),0.0334622374,0.0748238376,False,2025-07-28,4153921.111682399,50035.695702048
2025-07-28,3798979,(2018 BR6),0.0146067964,0.0326617897,False,2025-07-28,58067973.591163464,30636.7032954765
2025-07-28,3802437,(2018 GC2),0.0116025908,0.0259441818,False,2025-07-28,74284556.26261224,20655.7312330756
2025-07-28,54122196,(2021 CP9),0.0107288945,0.0239905375,False,2025-07-28,69628214.22008479,64365.5675739647
2025-07-28,54168304,(2021 NM4),0.0278326768,0.0622357573,False,2025-07-28,46747261.14299903,63328.9644350345
2025-07-28,54171755,(2021 OJ),0.0825191939,0.1845185269,False,2025-07-28,27067037.86545623,72004.9357586632
2025-07-28,54217199,(2021 VY4),0.0137579896,0.0307638,False,2025-07-28,46463799.6880916,61078.5802954033
2025-07-28,54243727,(2022 BC6),0.0404161533,0.0903732663,False,2025-07-28,69389300.79681487,74512.1579695477
2025-07-28,2613291,613291 (2005 YX128),0.4232090797,0.9463242708,False,2025-07-28,9319390.99140083,78182.1422477554
2025-07-28,54323527,(2022 VG),0.0075954757,0.0169839999,False,2025-07-28,47639058.476636425,39964.7209394912
2025-07-28,54538372,(2025 OW),0.0523064176,0.1169607054,False,2025-07-28,632687.120812814,75488.8514549476
2025-07-28,54538377,(2025 OB1),0.0578835257,0.1294314984,False,2025-07-28,17783564.08098008,21602.1621413023
2025-07-28,54538772,(2025 OU2),0.0164647438,0.0368162863,False,2025-07-28,5139169.063233945,9852.5526930386
2025-07-28,54538818,(2025 OP3),0.02658,0.0594346868,False,2025-07-28,8073511.341887874,25183.7207110063
2025-07-28,54538957,(2025 OM4),0.0242412481,0.0542050786,False,2025-07-28,7096728.236212408,22293.6797734235
2025-07-28,54538958,(2025 OO4),0.0167708462,0.0375007522,False,2025-07-28,2273418.589798189,31723.7833897017
2025-07-28,54539455,(2025 ON10),0.006259721,0.0139971617,False,2025-07-28,767597.397137279,38553.6107945585
2025-07-28,54539477,(2025 OO11),0.0133215567,0.0297879063,False,2025-07-28,2823881.141258452,40026.919892242
2025-07-28,54539696,(2025 PQ),0.0076657557,0.0171411509,False,2025-07-28,854408.158470846,38030.9952816065
2025-07-29,3523337,(2010 KU7),0.0947447113,0.2118556149,False,2025-07-29,57375246.20297422,58029.763520902
2025-07-29,3666783,(2014 FO47),0.2412986969,0.5395602892,True,2025-07-29,72138945.8650592,59233.268070743
2025-07-29,3709711,(2015 BP515),0.1594244681,0.3564839479,True,2025-07-29,25804226.265263278,40786.9445374985
2025-07-29,3725653,(2015 PU56),0.0667659413,0.1492931834,False,2025-07-29,67848909.19693331,42787.8574079252
2025-07-29,54279835,(2022 KM),0.1024601475,0.2291078547,False,2025-07-29,60278267.08582753,47555.339328693
2025-07-29,54538951,(2025 OA4),0.0260948603,0.0583498816,False,2025-07-29,6986030.330268082,48095.8323333793
2025-07-29,54538960,(2025 OS4),0.0394961694,0.0883161196,False,2025-07-29,25417908.136606716,50117.6910640115
2025-07-29,54539062,(2025 OL5),0.0070235225,0.0157050737,False,2025-07-29,131825.284009112,59692.4953773494
2025-07-29,54539331,(2025 OW7),0.0268259417,0.0599846292,False,2025-07-29,22379080.916107215,21395.2793997605
2025-07-29,54539461,(2025 OB11),0.0287445144,0.0642746882,False,2025-07-29,11376155.797392564,23061.3883249584
2025-07-29,54541097,(2025 PN3),0.0236894499,0.0529712204,False,2025-07-29,16678466.51394781,21126.9280915519
2025-07-30,2442037,442037 (2010 PR66),0.3737274319,0.8356799428,True,2025-07-30,26869950.495699834,74049.271278917
2025-07-30,3836294,(2018 WE1),0.0160160338,0.0358129403,False,2025-07-30,46826539.576779164,41546.3889039912
2025-07-30,54105994,(2021 AX6),0.011131533,0.0248908644,False,2025-07-30,71915987.39869988,62966.9932004171
2025-07-30,54289718,(2022 NR),0.0179702855,0.0401827799,False,2025-07-30,15822831.159269992,25540.7928605928
2025-07-30,54327895,(2022 WF2),0.0144063837,0.0322136532,False,2025-07-30,60816349.54587764,55383.3604363802
2025-07-30,54357401,(2023 JF),0.0078443141,0.0175404196,False,2025-07-30,41484756.25048167,53825.1333012659
2025-07-30,54377574,(2023 QB2),0.0149470324,0.0334225806,False,2025-07-30,29397482.385389496,19630.8463784935
2025-07-30,54403791,(2023 VT3),0.0145396843,0.0325117225,False,2025-07-30,59156517.40589088,29587.377815948
2025-07-30,54522261,(2025 EU),0.0190789723,0.0426618789,False,2025-07-30,29693459.572095808,17303.1980200145
2025-07-30,54538392,(2025 OL1),0.0262153087,0.0586192124,False,2025-07-30,2076900.798972028,27196.0812304967
2025-07-30,54538393,(2025 ON1),0.022108281,0.0494356193,False,2025-07-30,6172041.272303186,11057.5357010276
2025-07-30,54538658,(2025 OE2),0.0763053479,0.1706239449,False,2025-07-30,9832963.171872491,108060.3090562338
2025-07-30,54538820,(2025 OX3),0.0121494041,0.0271668934,False,2025-07-30,3782867.411128303,33524.6722905751
2025-07-30,54538961,(2025 OU4),0.0118728499,0.0265484994,False,2025-07-30,700011.921830809,44999.0055265129
2025-07-30,54539454,(2025 OM10),0.0347180222,0.0776318577,False,2025-07-30,2228304.345182502,20351.5690979872
2025-07-30,54539562,(2025 PD),0.0086807046,0.0194106455,False,2025-07-30,567101.409993356,35692.3697358223
2025-07-30,54539691,(2025 PN),0.018304378,0.0409298336,False,2025-07-30,647367.818026542,69677.1864148766
2025-07-30,54540087,(2025 PO1),0.0340843469,0.0762149166,False,2025-07-30,2729044.304601515,41465.0472576386
2025-08-12,2002100,2100 Ra-Shalom (1978 RA),1.4947032424,3.3422580561,False,2025-08-12,25866034.2109912,44009.556217857
2025-08-12,3337714,(2006 OE7),0.2874451443,0.6427468824,False,2025-08-12,13898634.959183829,96864.8754385318
2025-08-12,3720359,(2015 KU121),0.0699125232,0.1563291544,False,2025-08-12,64072149.04404883,51036.2568362833
2025-08-12,3758843,(2016 QF84),0.057089334,0.1276556316,False,2025-08-12,9532265.708614282,27307.8845212901
2025-08-12,3785772,(2017 TN4),0.0242412481,0.0542050786,False,2025-08-12,58427099.97322075,59468.7715916875
2025-08-12,3789722,(2017 WO16),0.0260948603,0.0583498816,False,2025-08-12,73469460.88351932,71580.2500373425
2025-08-12,54005663,(2020 DS3),0.0175612318,0.0392681082,False,2025-08-12,72586446.99434176,76337.1149107619
2025-08-12,54087734,(2020 VR2),0.0096506147,0.0215794305,False,2025-08-12,71724054.19915754,30491.7297448506
2025-08-12,54193344,(2021 RY3),0.0196134944,0.0438571068,False,2025-08-12,20718699.31810373,35459.8095760221
2025-08-12,54248944,(2022 DX4),0.0291443905,0.0651688382,False,2025-08-12,27366868.992489483,19471.3426430696
2025-08-12,54538774,(2025 OZ2),0.0427124985,0.0955080501,False,2025-08-12,10822931.51965423,34726.3107183553
2025-08-12,54538959,(2025 OR4),0.0142087207,0.0317716653,False,2025-08-12,1334144.307665693,16468.4973059485
2025-08-12,54539329,(2025 OU7),0.0600558028,0.1342888574,False,2025-08-12,26541267.83369966,16116.9152597007
2025-08-12,54539488,(2025 OB13),0.0252670754,0.0564988982,False,2025-08-12,17757787.949105043,27712.3773579322
2025-08-12,54539965,(2025 PC1),0.0689532874,0.154184238,False,2025-08-12,29583510.328691896,42831.7406940582
2025-08-12,54542758,(2025 QS11),0.0305179233,0.0682401509,False,2025-08-12,11103928.33469363,23302.5344654128
2025-08-12,54543098,(2025 QY15),0.0433066885,0.0968366995,False,2025-08-12,29220051.652158555,19853.107841827
2025-08-10,3545705,(2010 RF42),0.0253837029,0.0567596853,False,2025-08-10,65281893.64221881,63321.9596407138
2025-08-10,3601337,(2012 EP10),0.0040230458,0.0089958039,False,2025-08-10,19273529.649716068,10020.5434590245
2025-08-10,54016565,(2020 HV),0.0046190746,0.0103285648,False,2025-08-10,55362681.38917545,64199.0248419571
2025-08-10,54209296,(2021 TV13),0.0116025908,0.0259441818,False,2025-08-10,54343944.96707847,66373.766177787
2025-08-10,54268806,(2022 GX),0.0093444765,0.0208948847,False,2025-08-10,50662735.44212783,79800.7871798316
2025-08-10,54296530,(2022 QB1),0.004411182,0.0098637028,False,2025-08-10,3415057.201832825,13861.9665146431
2025-08-10,54539572,(2025 PK),0.0316632126,0.0708010957,False,2025-08-10,15852386.791571857,35432.253509787
2025-08-10,54540494,(2025 PG2),0.0174805453,0.0390876876,False,2025-08-10,3435130.857380692,24989.0836992449
2025-08-10,54541507,(2025 QO3),0.0108781483,0.0243242791,False,2025-08-10,1680858.494609937,20910.2567800517
2025-08-10,54546403,(2025 RP7),0.0487927141,0.1091038256,False,2025-08-10,20100061.397016015,26221.351897301
2025-08-11,2444004,444004 (2004 AS1),0.2016299194,0.4508582062,True,2025-08-11,19238669.0525472,32184.4683735438
2025-08-11,3608323,(2012 QG49),0.079534394,0.1778443116,False,2025-08-11,60491858.76579274,28145.4606545416
2025-08-11,3759247,(2016 RY17),0.0225193047,0.050354696,False,2025-08-11,66992044.417040266,87145.0941675708
2025-08-11,3797753,(2018 BV1),0.0366906138,0.0820427065,False,2025-08-11,56222867.67561633,40350.5503955442
2025-08-11,3802594,(2018 GS4),0.0278326768,0.0622357573,False,2025-08-11,73086307.46788304,27552.2351104101
2025-08-11,3837996,(2019 BM2),0.0147419515,0.0329640056,False,2025-08-11,66826691.67728079,39935.3999015952
2025-08-11,3944182,(2019 YS2),0.0101054342,0.0225964377,False,2025-08-11,58383632.262601435,25827.8826004671
2025-08-11,54051109,(2020 PF5),0.0614546821,0.1374168468,False,2025-08-11,58655525.94253282,94740.0890208052
2025-08-11,54212926,(2021 UL2),0.0131994239,0.0295148091,False,2025-08-11,40603649.37511171,60067.9374434554
2025-08-11,54383299,(2023 RJ11),0.0156514644,0.0349977383,False,2025-08-11,55135412.18539316,53701.6700854166
2025-08-11,54392937,(2023 TA8),0.135692229,0.303417048,False,2025-08-11,52287306.06265413,68891.9573777882
2025-08-11,54496016,(2024 UT4),0.0080270317,0.0179489885,False,2025-08-11,54742077.24344318,26420.5621245566
2025-08-11,54539478,(2025 OR12),0.0431077124,0.0963917753,False,2025-08-11,8242513.057932603,48945.62543157
2025-08-11,54539694,(2025 OH17),0.0415484643,0.0929051906,False,2025-08-11,26743739.185918,30256.4009778944
2025-08-11,54540403,(2025 PV1),0.0375452479,0.0839537266,False,2025-08-11,11556788.478553627,38843.5712134489
2025-08-11,54540496,(2025 PH2),0.0082900085,0.0185370226,False,2025-08-11,1534738.027098087,7270.7066527569
2025-08-11,54541028,(2025 QW),0.0206326484,0.0461360043,False,2025-08-11,13501696.533660864,22193.7059767615
2025-08-11,54541879,(2025 QW5),0.0155795524,0.0348369383,False,2025-08-11,5768259.357578988,23526.372914666
2025-08-05,3879278,(2019 UY1),0.0439091446,0.0981838322,False,2025-08-05,42601016.25706122,25747.7864854322
2025-08-05,54016186,(2020 ER),0.0105816886,0.023661375,False,2025-08-05,41180247.39253075,17943.1790505747
2025-08-05,54204656,(2021 TC5),0.0105330702,0.0235526609,False,2025-08-05,32588197.59488189,38276.7991848623
2025-08-05,54248796,(2022 DT4),0.0153657929,0.0343589575,False,2025-08-05,53168171.39730319,35321.1361854409
2025-08-05,54341549,(2023 CL2),0.02658,0.0594346868,False,2025-08-05,16520116.136327507,10416.0378642614
2025-08-05,54376648,(2023 PC),0.0327005439,0.0731206391,False,2025-08-05,51999744.952918276,55513.765189935
2025-08-05,54527386,(2025 HA2),0.2007035141,0.4487867009,False,2025-08-05,29018594.94749349,38002.6020006601
2025-08-05,54539074,(2025 OT7),0.0406027058,0.0907904103,False,2025-08-05,4369344.48292768,77880.5200640596
2025-08-05,54540048,(2025 PN1),0.039314701,0.0879103439,False,2025-08-05,9663353.160968767,43429.8902295503
2025-08-06,3333611,(2006 KR1),0.2424124811,0.5420507863,False,2025-08-06,52107920.279739514,51211.6815492695
2025-08-06,3648839,(2013 TM4),0.0355267088,0.079440136,False,2025-08-06,15617596.091121914,34489.7940846041
2025-08-06,3788891,(2017 UA45),0.0160160338,0.0358129403,False,2025-08-06,30610259.511901826,17651.2745029105
2025-08-06,54166173,(2021 NX),0.0227276732,0.0508206223,False,2025-08-06,11696261.953666488,14634.2550544748
2025-08-06,54292843,(2022 OX5),0.0373727432,0.0835679943,False,2025-08-06,39263841.56136398,18081.8596854913
2025-08-06,54485072,(2024 SY5),0.0064946384,0.014522453,False,2025-08-06,33811372.65598665,19448.5145052681
2025-08-06,54539345,(2025 OW9),0.0101520787,0.0227007381,False,2025-08-06,5664119.612818444,24683.6693855529
2025-08-09,3709079,(2015 BR510),0.2241583786,0.5012333723,False,2025-08-09,22963553.660684545,52897.2775230892
2025-08-09,54248447,(2022 DR1),0.010012787,0.0223892723,False,2025-08-09,72272832.8620333,27076.184620564
2025-08-09,54290863,(2022 OT),0.0069912523,0.0156329154,False,2025-08-09,74456831.41940916,83839.6931003993
2025-08-09,54467114,(2024 QM),0.0488151892,0.1091540813,False,2025-08-09,38469808.724619,26083.5372003902
2025-08-09,54539332,(2025 OX7),0.011286388,0.0252371308,False,2025-08-09,7657459.110670536,14289.3584711075
2025-08-09,54539485,(2025 OY12),0.0246919266,0.0552128263,False,2025-08-09,1583236.624326784,44130.6488733329
2025-08-09,54539807,(2025 PY),0.0542693946,0.1213500554,False,2025-08-09,19965469.016165297,62527.3520425657
2025-08-09,54540153,(2025 PQ1),0.0114962176,0.0257063241,False,2025-08-09,325697.660901128,31215.7400159027
2025-08-09,54540432,(2025 PZ1),0.099667824,0.2228640296,False,2025-08-09,21404633.018222664,52832.9336151096
2025-08-09,54540707,(2025 QD),0.0076657557,0.0171411509,False,2025-08-09,1988111.531008776,13234.7332463387
2025-08-09,54540907,(2025 PV2),0.0451393163,0.1009345797,False,2025-08-09,16546072.54859568,22483.3927529973
2025-08-09,54541334,(2025 QL2),0.0110803882,0.0247765013,False,2025-08-09,1418259.435060156,32049.90239101
2025-08-07,2513138,513138 (2002 CY58),0.1669379118,0.3732845187,False,2025-08-07,11467561.45730318,42125.8816470114
2025-08-07,3986776,(2020 BY1),0.0139493823,0.0311917671,False,2025-08-07,47582017.31743818,92591.1902822162
2025-08-07,54051183,(2020 QL1),0.040230458,0.0899580388,False,2025-08-07,39386105.56678821,58857.428963317
2025-08-07,54355033,(2023 HC3),0.0433066885,0.0968366995,False,2025-08-07,34955274.51923673,48725.7128323931
2025-08-07,54538950,(2025 OZ3),0.0229379698,0.0512908597,False,2025-08-07,12497096.467008036,21639.9147012776
2025-08-07,54538962,(2025 OT4),0.0295498293,0.0660754271,False,2025-08-07,1486233.954587348,21562.69621481
2025-08-07,54539068,(2025 OQ5),0.0345585074,0.0772751717,False,2025-08-07,1618466.937671571,60073.7229512168
2025-08-07,54539570,(2025 PH),0.0573528464,0.1282448632,False,2025-08-07,25972974.068843257,39922.2018432616
2025-08-07,54540902,(2025 PS2),0.0294140602,0.0657718381,False,2025-08-07,3241093.070123817,33933.6862323029
2025-08-07,54540904,(2025 QF),0.021406959,0.0478674154,False,2025-08-07,6976930.516232787,43773.7605531959
2025-08-07,54541490,(2025 QV2),0.0236894499,0.0529712204,False,2025-08-07,8258876.08791299,42700.5656647769
2025-08-08,3426239,(2008 QU3),0.1925550782,0.4305662442,False,2025-08-08,12707307.908301665,39078.2585116746
2025-08-08,3576527,(2011 QX8),0.0667659413,0.1492931834,False,2025-08-08,61708963.02565461,46539.4704874988
2025-08-08,3648206,(2013 RG74),0.0568270323,0.1270691073,False,2025-08-08,11941327.858616317,62721.3005404834
2025-08-08,3764860,(2016 WV9),0.0608912622,0.1361570015,False,2025-08-08,49872550.935789675,43677.4332801424
2025-08-08,3767167,(2017 BW30),0.046190746,0.1032856481,False,2025-08-08,15112767.57703644,45221.0022855594
2025-08-08,3778661,(2017 OR19),0.0439091446,0.0981838322,False,2025-08-08,19856001.552701723,32896.3241748349
2025-08-08,3795122,(2017 YG7),0.0305179233,0.0682401509,False,2025-08-08,54177330.20472789,48143.5666459517
2025-08-08,3825135,(2018 LV2),0.0231502122,0.0517654482,False,2025-08-08,41801961.77885523,26729.4301882602
2025-08-08,3838124,(2019 CO1),0.0483676488,0.1081533507,False,2025-08-08,6828732.463421951,37972.5049333814
2025-08-08,54051038,(2020 PL2),0.0649463841,0.1452245297,False,2025-08-08,43700206.50340293,62132.2935990815
2025-08-08,54106296,(2021 BM),0.0230438467,0.0515276076,False,2025-08-08,56467617.629864715,22919.3345548071
2025-08-08,54339762,(2023 BY),0.0136318556,0.0304817558,False,2025-08-08,70009915.98286995,56374.3968514276
2025-08-08,54428349,(2024 DF1),0.0321036917,0.0717860371,False,2025-08-08,22341912.248201054,29884.9556473667
2025-08-08,54465291,(2024 ON2),0.0316632126,0.0708010957,False,2025-08-08,17627349.60190849,64253.3913494708
2025-08-08,54538390,(2025 OJ1),0.0728710415,0.1629446024,False,2025-08-08,5146292.210693356,51007.2951629164
2025-08-08,54539065,(2025 ON5),0.0537718498,0.1202375114,False,2025-08-08,17139442.297375947,47215.8220538423
2025-08-08,54539338,(2025 OP9),0.0200703514,0.0448786701,False,2025-08-08,8463236.606913049,15089.8997862076
2025-08-08,54539568,(2025 OU13),0.0406027058,0.0907904103,False,2025-08-08,15704640.658966504,18888.2410193036
2025-08-08,54541092,(2025 QB1),0.0136947774,0.0306224531,False,2025-08-08,2387603.711850937,21349.8967078701
